0,IMG_ID,2,3,4,5,6,7,8,9,10,11,LON,LAT,14,15,16,17,18,19,20,21,22,23,24
6842,4487159570.jpg,79721e8166e9d5ec717f05a4483715,48923836@N02,Julien+Pearly,52:28.0,1270310538,Canon+EOS+7D,CONSCIOUS+ROUTE%40CITIZEN+SMITH_Sepia+Viara,,"2010,7d,canon+7d,edinburgh,julien+pearly,scotland",,-3.200401,55.952289,15,http://www.flickr.com/photos/48923836@N02/4487159570/,http://farm3.staticflickr.com/2788/4487159570_15bded52bf.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2788,3,15bded52bf,27ee0e8b50,jpg,0
6861,6364237595.jpg,f4cfdee77e1667c2d087af95e6779916,7813048@N07,veraj9,24:11.0,1321726110,Apple+iPhone+4S,,,,,-83.650667,41.381,16,http://www.flickr.com/photos/7813048@N07/6364237595/,http://farm7.staticflickr.com/6059/6364237595_f0518011e0.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6059,7,f0518011e0,1cb6f5be99,jpg,0
6878,4303841732.jpg,5ef91f50cd38a20f8be96ebd5564aab,7327243@N05,Dougtone,53:57.0,1264426992,Canon+PowerShot+A1000+IS,Jamestown%2C+New+York,Jamestown%2C+New+York,"012410,art,building,church,downtown,house,jamestown,lucille+ball,mural,new+york,sculpture,statue,theater,theatre,upstate,western+new+york",,-79.241466,42.096948,12,http://www.flickr.com/photos/7327243@N05/4303841732/,http://farm3.staticflickr.com/2692/4303841732_e5b79e46fa.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2692,3,e5b79e46fa,07c7d95206,jpg,0
6905,6860474752.jpg,6176334f17b6e267a8a0947e333fdf0,34714655@N02,liga54,18:56.0,1332446226,OLYMPUS+IMAGING+CORP.+E-5,Clownterapia,view+in+black..press+%22L%22%0A%3Ca+href%3D%22http%3A%2F%2F500px.com%2Fmaurizioligabue%22+rel%3D%22nofollow%22%3E500px.com%2Fmaurizioligabue%3C%2Fa%3E%0A%3Ca+href%3D%22http%3A%2F%2Fwww.flickriver.com%2Fphotos%2Fliga54%2F%22+rel%3D%22nofollow%22%3E+Flickriver%3C%2Fa%3E,"%E2%80%9Cflickraward%E2%80%9D,artists,cultura,emilia,flickr,flickraward,his%21,immagini,italia,italy,lavoro,ligabue,olympuse5,people,portraits,preferite,reggio,reggioemilia,viaggio,zuiko",,10.69386,44.600219,11,http://www.flickr.com/photos/34714655@N02/6860474752/,http://farm8.staticflickr.com/7068/6860474752_95d937b107.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7068,8,95d937b107,f79f04f946,jpg,0
6914,7298891722.jpg,fd9c15762c6b74c95fada92efb6d1982,20408007@N07,zanateh,06:09.0,1338341742,NIKON+CORPORATION+NIKON+D3100,Marsland,,,,-80.525323,43.464144,15,http://www.flickr.com/photos/20408007@N07/7298891722/,http://farm9.staticflickr.com/8027/7298891722_4d22e45783.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8027,9,4d22e45783,89611cca6a,jpg,0
6919,8503299100.jpg,7ccce8f4e3ef17be5fa35fd22517c8,65695019@N07,berniedup,04:34.0,1361700151,Canon+PowerShot+G10,Ornate+Pipefish+Halicampus+macrorhynchus,Paradise+III%2C+Mabul%2C+Sabah%2C+MALAYSIA,halicampus+macrorhynchus,taxonomy%3Abinomial%3Dhalicampus+macrorhynchus,118.630628,4.248925,14,http://www.flickr.com/photos/65695019@N07/8503299100/,http://farm9.staticflickr.com/8096/8503299100_3d4e51b279.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8096,9,3d4e51b279,f929ec0c17,jpg,0
6929,2947800504.jpg,fc96e692f18188a024db63397cd11062,7491409@N05,National+Peace+Corps+Association,10:09.0,1224184471,Canon+IXY+DIGITAL+700,IMG_1685,,,,-122.457776,37.771868,14,http://www.flickr.com/photos/7491409@N05/2947800504/,http://farm4.staticflickr.com/3203/2947800504_36448fcc7e.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3203,4,36448fcc7e,962eb0bb01,jpg,0
6931,9118903522.jpg,86175cb73cb734fc8eca3ed18ca981a,90341927@N03,Olek+Mielczarek,01:58.0,1372007796,SAMSUNG+ST200+%2F+ST200F+%2F+ST201+%2F+ST201F+%2F+ST205F,Pirat,,gdynia,,18.558032,54.518964,15,http://www.flickr.com/photos/90341927@N03/9118903522/,http://farm4.staticflickr.com/3687/9118903522_9cc2f0cb7d.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3687,4,9cc2f0cb7d,7689bf2cfd,jpg,0
6943,7780239896.jpg,8f23399c3da4d773965fab59f368b79a,34604973@N05,billlushana1,58:06.0,1344938152,Apple+iPhone+4S,%E4%B8%AD%E5%A4%AE%E6%B0%A3%E8%B1%A1%E5%B1%80%EF%BC%9BCamera+Roll-1122,,,,121.515,25.0375,16,http://www.flickr.com/photos/34604973@N05/7780239896/,http://farm9.staticflickr.com/8293/7780239896_353eca6555.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8293,9,353eca6555,353da39bc3,jpg,0
6956,8656818278.jpg,62d4105f569a567786bd1d94f760cc7,83577100@N07,adrenalinmatt,11:16.0,1366155688,Canon+EOS+600D,Thunderstorms+April+16th+2013,Thunderstorms%2C+Ipswich+Queensland+Australia+April+16th+2013,"600d,australia,canon,cloud,east,eos,formations,ipswich,queensland,south,thunderstorms,weather,wild",,152.735999,-27.659412,16,http://www.flickr.com/photos/83577100@N07/8656818278/,http://farm9.staticflickr.com/8123/8656818278_e73d0a6d91.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8123,9,e73d0a6d91,b020133e9d,jpg,0
6982,13455051694.jpg,3c1e74167e7943e0514c145e65edec,20401253@N04,mikerastiello,16:29.0,1395956469,Canon+EOS+60D,Empty+Warehouse,,"abandoned,brick,decay,new+jersey,paterson,paterson%2C+new+jersey,paterson%2C+nj,rural+decay",,-74.178123,40.912311,16,http://www.flickr.com/photos/20401253@N04/13455051694/,http://farm8.staticflickr.com/7070/13455051694_20b78f0e13.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7070,8,20b78f0e13,5734c31bbb,jpg,0
6983,3503515043.jpg,86593512e33dc7e770cb554804c88,44564547@N00,Andy+Wilkes,48:26.0,1241524198,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+M753+ZOOM+DIGITAL+CAMERA,Looking+across+the+River+Lea+looking+at+the+London+2012+Olympic+Site,%3Ca+href%3D%22http%3A%2F%2Fwww.andywilkes.com%22%3Ewww.andywilkes.com%3C%2Fa%3E,"2012,andrew,andy,bank,bridge,e15,lea,london,londonist,north,olympic,park,plaza,river,stratford,wilkes",,-0.020234,51.552286,15,http://www.flickr.com/photos/44564547@N00/3503515043/,http://farm4.staticflickr.com/3607/3503515043_027c31ee72.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3607,4,027c31ee72,ab067c122b,jpg,0
6987,12690517124.jpg,689cfddb45d8bbef8c81dc3b1682fbb6,36449457@N00,Twang_Dunga,59:13.0,1393050053,RICOH+CX1,Zagreb%2C+Croatia,Exif_JPEG_PICTURE,"croatia,cx1,zagreb",,15.976455,45.817013,16,http://www.flickr.com/photos/36449457@N00/12690517124/,http://farm3.staticflickr.com/2882/12690517124_8d48f96479.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2882,3,8d48f96479,7feb95e848,jpg,0
6995,5613241326.jpg,bdfeb353d4f2b3d7a6ae977693acc42e,11687177@N00,Nolleos,33:29.0,1302613515,Canon+EOS+50D,Rotterdam,Vanaf+hier+in+Delfshaven+vertrokken+de+Pelgrim+Fathers+in+1620+naar+de+nieuwe+wereld.,"digireflexnl,rotterdam",,4.448532,51.908377,16,http://www.flickr.com/photos/11687177@N00/5613241326/,http://farm6.staticflickr.com/5303/5613241326_f6ac5a9893.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5303,6,f6ac5a9893,2bcc4faab2,jpg,0
7002,6583675463.jpg,6e213262f6f677f889ec0147631b066,45756179@N03,PictureWendy,03:47.0,1325019635,Canon+EOS+500D,999,Road+Trip+Florida%2C+September+14+2011.%0A%0AThe+first+day+in+Walt+Disney+World%2C+we+spent+at+Downtown%2C+Boardwalk+and+our+hotel+%28Pop+Century%29.+Second+day+was+a+great+day+at+Epcot.+And+third+day%3A+Magic+Kingdom%21+%0A%0AI+really+loved+the+opening+ceremony+with+the+train+and+mickey.+The+park+is+ofcourse+a+bit+similar+to+the+other+Magic+Kingdoms+around+the+globe%2C+but+there+still+are+a+lot+of+differences.+A+few+rides+I%27ve+never+done+before+%28like+Mickey%27s+PhilharMagic%2C+Stitch%27s+Great+Escape+and+Carousel+of+Progress%29.+%0A%0AIt+was+a+bit+more+crowded+than+the+day+before+when+we+were+in+Epcot%2C+but+still+doable.+Had+a+great+time.+Was+able+to+do+all+the+rides+I+wanted+to+%28except+Hall+of+Presidents+which+was+broken+down+the+entire+day%29.,"2011,500d,canon,canon+eos+500d,disney,disney+world,eos,florida,haunted+mansion,kingdom,magic,magic+kingdom,orlando,road+trip,walt+disney+world,wdw",,-81.583034,28.420593,16,http://www.flickr.com/photos/45756179@N03/6583675463/,http://farm8.staticflickr.com/7171/6583675463_cacfc61783.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7171,8,cacfc61783,d4aee33bbe,jpg,0
7025,3852951128.jpg,c63c652697afe691d129e28e6049bba2,31409193@N04,he8us,46:26.0,1251129924,Canon+EOS+450D,Beaucaire,,,,4.642856,43.80662,16,http://www.flickr.com/photos/31409193@N04/3852951128/,http://farm3.staticflickr.com/2476/3852951128_21aa030487.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2476,3,21aa030487,d1edddddc0,jpg,0
7040,7118496483.jpg,832dd1bc43f29ebed2320aeb5567bc,42471699@N07,mientaliza.te,19:30.0,1335533172,,Pavilhao+Rosa+Mota-Porto%2C+Portugal,Entrada+nos+jardins+do+Palacio+de+Cristal.%0ACristal+palace+gardens+entrance,"crista+palace+gardens+entrance,mientaliza.te,pavilh%C3%A3o,pavilh%C3%A3o+rosa+mota,porto,portugal,rosa+mota",,-8.625383,41.148639,15,http://www.flickr.com/photos/42471699@N07/7118496483/,http://farm8.staticflickr.com/7221/7118496483_106e850ccf.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7221,8,106e850ccf,2dd0db39e5,jpg,0
7054,1852690707.jpg,ce592857302389dd8e3a36a8783c87,85049097@N00,astique,05:52.0,1194167152,,Luxor+Temple,,"ancient,egypt,luxor,temple",,32.641239,25.696297,12,http://www.flickr.com/photos/85049097@N00/1852690707/,http://farm3.staticflickr.com/2165/1852690707_94af2d4e97.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2165,3,94af2d4e97,b495ca4c49,jpg,0
7063,4879029473.jpg,5865cc51eb53baebee5bc91f27b43,15223269@N00,johnsoax,03:30.0,1281456495,CASIO+COMPUTER+CO.%2CLTD.+EX-S10,Crazy+exit+in+Tennessee,We+got+off+of+the+highway+to+give+me+a+short+break+and+to+get+some+munchies.++We+had+to+slalom+through+people+in+bathing+suits+on+the+exit+ramp%2C+and+through+the+streets.++It+was+a+huge+water+sports+area.%0ACrazy.%0A%0AHartford+TN.,"condo,tennessee,travel,trip,vacation",,-83.145217,35.817673,13,http://www.flickr.com/photos/15223269@N00/4879029473/,http://farm5.staticflickr.com/4081/4879029473_ac191c63f1.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4081,5,ac191c63f1,09bbe3264f,jpg,0
7066,3171871006.jpg,d6daa5a720cba28948eb80d2ca5dbe5,33934067@N06,Duncan+WJ+Palmer,16:10.0,1231188886,NIKON+CORPORATION+NIKON+D40X,Doraemon+Army,Tempting...,"aichi,doraemon,festival+food,food,japan,kourankei",,137.317771,35.133737,12,http://www.flickr.com/photos/33934067@N06/3171871006/,http://farm2.staticflickr.com/1323/3171871006_83303c8523.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1323,2,83303c8523,6c9927e089,jpg,0
7072,5976786488.jpg,ab1a22b6e9864a45633878a6c0d2f479,22007612@N05,Gage+Skidmore,44:07.0,1311650743,Canon+EOS+50D,Johnny+Knoxville,Johnny+Knoxville+at+the+2011+San+Diego+Comic-Con+International+in+San+Diego%2C+California.%0A%0APlease+attribute+to+Gage+Skidmore+if+used+elsewhere.,"2011,comic,con,diego,johnny,judge,knoxville,mike,san",,-117.16719,32.711341,13,http://www.flickr.com/photos/22007612@N05/5976786488/,http://farm7.staticflickr.com/6124/5976786488_bae0e513fb.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,6124,7,bae0e513fb,fbff5e2fd6,jpg,0
7097,10293996006.jpg,2d0183fc82ea33e61af415f1ae98df,35558720@N03,Martin+Gillet,59:56.0,1381853997,NIKON+CORPORATION+NIKON+D90,,,"%23sconnect,%23sf,%23successfactors,%40succcesfactors,analytics,cloud,conference,connect,ensw,enterprise,factors,sfsf,software,success,talent",,-115.166416,36.12212,16,http://www.flickr.com/photos/35558720@N03/10293996006/,http://farm8.staticflickr.com/7367/10293996006_236d210960.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7367,8,236d210960,333694d9a6,jpg,0
7107,5336501375.jpg,5ae8d0661936e0ef2d93653443d2,44460806@N06,Jelen_Photos,11:04.0,1294521564,NIKON+CORPORATION+NIKON+D60,Sagrada+Familia,,"barcelona,gaudi,sagrada+familia",,2.174288,41.403596,14,http://www.flickr.com/photos/44460806@N06/5336501375/,http://farm6.staticflickr.com/5089/5336501375_454cb8f5da.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5089,6,454cb8f5da,9e26674a72,jpg,0
7124,7874528548.jpg,e5f4a98c5ed2fd82a229b1b0caf8,78647577@N04,#NAME?,56:03.0,1346093141,NIKON,26%2F08%2F12+Journ%C3%A9e+Champ%C3%AAtre+%C3%A0+Chateaurenard+avec+Jean-Fran%C3%A7ois+Cop%C3%A9,26%2F08%2F12+Journ%C3%A9e+Champ%C3%AAtre+%C3%A0+Chateaurenard+avec+Jean-Fran%C3%A7ois+Cop%C3%A9,"2012,aout,champetre,chateaurenard,jean-fran%C3%A7ois+cop%C3%A9,journee,ump",,4.868016,43.882397,14,http://www.flickr.com/photos/78647577@N04/7874528548/,http://farm9.staticflickr.com/8445/7874528548_51a86a1984.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8445,9,51a86a1984,3905742574,jpg,0
7125,2490272453.jpg,c465c2f9e5b3cd2fa231b7d1af9555,14717223@N06,gollmar,35:34.0,1210723773,Canon+PowerShot+G9,,At+the+pucar%C3%A1+at+Tilcara%2C+Jujuy%2C+Argentina.,"argentina,desert,desierto,jujuy,revistainstantanea,tilcara",,-65.404186,-23.584962,12,http://www.flickr.com/photos/14717223@N06/2490272453/,http://farm3.staticflickr.com/2226/2490272453_aa76398cc6.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2226,3,aa76398cc6,d9ed4e364d,jpg,0
7126,2301709628.jpg,a0c343861a4d0e4bddf722038a2d6cd,8673593@N03,adokken,51:28.0,1204350016,CASIO+COMPUTER+CO.%2CLTD+EX-Z3,Acropolis,Athens%2C+Greece,"architecture,greece,monument,travel",,23.726263,37.971537,12,http://www.flickr.com/photos/8673593@N03/2301709628/,http://farm3.staticflickr.com/2418/2301709628_22320b0270.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2418,3,22320b0270,2ed11077f7,jpg,0
7146,3970476970.jpg,d496b505a7730584e4c129a2451f35,46248775@N00,roswellsgirl,48:33.0,1254353836,Canon+PowerShot+SX110+IS,IMG_1107,,"discovery+garden,flowers",,-122.428958,48.445126,16,http://www.flickr.com/photos/46248775@N00/3970476970/,http://farm4.staticflickr.com/3418/3970476970_b51286d2af.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3418,4,b51286d2af,a282356017,jpg,0
7149,4373767878.jpg,6bcab2804b709134eb0124c3b9762ba,45345470@N06,borisklompus,56:13.0,1266694496,Panasonic+DMC-FS15,submarine,,"orchestrion,paris,tour",,2.309875,48.861808,9,http://www.flickr.com/photos/45345470@N06/4373767878/,http://farm5.staticflickr.com/4062/4373767878_deb6887585.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,4062,5,deb6887585,bafdeaa324,jpg,0
7165,5428225532.jpg,d89762bf3649d8632b7e6d061c3b6d0,33230654@N08,Herve+Boinay,55:56.0,1297173265,NIKON+CORPORATION+NIKON+D50,Malaysia_Dec2010_1034,Malaysia+-+December+2010%0AHeaven+on+Earth,"andaman,arab,architecture,asia,beach,boinay,building,dalila,dubai,emirates,forest,genting,herve,hill,indian,ipo,jungle,kl,klcc,klia,kuala,laut,lazar,lumpur,lumut,malacca,malay,malaysia,mall,menara,muscat,nature,ocean,oman,pangkor,pangkor+laut+resort,peninsula,perak,petronas,rain,rainforest,resort,sea,selangor,shopping,skyscraper,south+east+asia,spa,strait,strait+of+malacca,supertall,suria,tall,tower,travel,twin,united,villa,wildlife",,101.714601,3.165969,13,http://www.flickr.com/photos/33230654@N08/5428225532/,http://farm6.staticflickr.com/5171/5428225532_2936cd103f.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5171,6,2936cd103f,63e3c793c4,jpg,0
7166,12912116753.jpg,cd422610453e1bf67184d61ff2e5fc7f,69754706@N02,christinechauvin,39:06.0,1393877785,NIKON+COOLPIX+P520,Fort+d%27Amber%2C+Jaipur+%28Inde%29,Ganesh+Pol,,,75.850713,26.986161,16,http://www.flickr.com/photos/69754706@N02/12912116753/,http://farm4.staticflickr.com/3679/12912116753_0ccf8efdbd.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3679,4,0ccf8efdbd,171b729621,jpg,0
7175,5813328154.jpg,94b7de2c99c51187ba4f4bcb8eaad4,46987429@N03,JOSE-MARIA+MORENO+GARCIA+%3D+FOTOGRAFO+HUMANISTA,12:32.0,1307569953,NIKON+CORPORATION+NIKON+D700,AFT+en+ZOO+AQUARIUM+MADRID,AFT+en+ZOO+AQUARIUM+MADRID%0A%0A%0A.Forma+parte+de+%3Ca+href%3D%22http%3A%2F%2Fwww.josemariamorenogarcia.es%22+rel%3D%22nofollow%22%3Ewww.josemariamorenogarcia.es%3C%2Fa%3E,"aft,jose+maria+moreno+garcia,www.josemariamorenogarcia.es,zoo+aquarium+madrid",,-3.762848,40.409494,16,http://www.flickr.com/photos/46987429@N03/5813328154/,http://farm3.staticflickr.com/2149/5813328154_cd2dbd4c49.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2149,3,cd2dbd4c49,92c79a2e54,jpg,0
7198,5694656736.jpg,bc4240aaa6a223b4c65b08a88a361d6,54729153@N07,collection+of+old+photos,00:00.0,1304721724,,AU+PAYS+DES+FEMMES+GIRAFES%2C+page+60.+%28d%29,,"black+and+white,burma,photo",,97.200965,19.677612,9,http://www.flickr.com/photos/54729153@N07/5694656736/,http://farm6.staticflickr.com/5261/5694656736_b7943661c3.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,5261,6,b7943661c3,4545946bb0,jpg,0
7207,2599735063.jpg,1c25adbaa4c9a1ab98ae57f48becf27d,27889443@N07,gio900,52:12.0,1214138973,Canon+PowerShot+SX100+IS,img_0707,,"arlate,associazione+volontari+cristina,blogdicalco,calco,calcoviva,camminata+calco,passeggiamo+insieme",,9.443771,45.727245,16,http://www.flickr.com/photos/27889443@N07/2599735063/,http://farm4.staticflickr.com/3189/2599735063_429bdd40a3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3189,4,429bdd40a3,94687cc20f,jpg,0
7214,5240447300.jpg,e8bfc85489412f4d5b65eedbb4ffb5b,11438926@N00,JoeInSouthernCA,34:43.0,1291698726,NIKON+CORPORATION+NIKON+D80,My+Finds+from+the+Gap+Outlet+This+Evening,I+went+out+to+try+to+finish+my+holiday+gift+shopping+this+evening+-+and+I+think+I+might+have.++It+being+Dec.+6th%2C+this+is+probably+a+proactive%2Fnot-procrastinating+record+for+me.%0A%0AHowever+the+song+of+The+Gap+also+called%2C+as+it+often+does.+Tonight%27s+finds%3A++A+fleece+anorak+pullover+-+brown+w%2Fred+trim+%28love+that%29+for+%2417.99%2C+and+a+navy+blue+long-sleeve+Classic+Polo+for+%2411.99.%0A%0AI+already+had+two+of+the+polos+in+burgundy+and+dark+olive+green%2C.++Love+the+way+they+fit+and+look.,"anorak,clothing,fashion,fleece,gap,mens%27,polo,shopping",,-117.381438,33.197821,16,http://www.flickr.com/photos/11438926@N00/5240447300/,http://farm6.staticflickr.com/5126/5240447300_22e9cf8479.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,5126,6,22e9cf8479,693c10ff02,jpg,0
7217,181679983.jpg,87f8273bf9e4e4c55ff16c87cd3f5,89719900@N00,dirkgroeger,58:05.0,1152032237,Canon+DIGITAL+IXUS+500,Cho+Oyu+Expedition,BC,"berg,bergsteigen,expedition,expeditionen,heli-skiing,mountainspirit,skitour,skitouren,telemark",,86.589431,28.202767,10,http://www.flickr.com/photos/89719900@N00/181679983/,http://farm1.staticflickr.com/59/181679983_84ed569bf6.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,59,1,84ed569bf6,84ed569bf6,jpg,0
7244,9009215057.jpg,23ecf85b7e487c7591b09952dc7e93e2,66904032@N05,Tjukka2,19:01.0,1370895541,,Matryoshkas,waiting+to+travel,,,39.870971,57.60926,11,http://www.flickr.com/photos/66904032@N05/9009215057/,http://farm6.staticflickr.com/5330/9009215057_fd83669ee2.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5330,6,fd83669ee2,bc722bdd6f,jpg,0
7249,5110105790.jpg,d9c56b62f53293ff11ed388dd617552,52957117@N04,Dave+Catchpole,02:03.0,1287910804,Canon+EOS+50D,Bluebell+Railway+22-10-10,Giants+of+Steam+Weekend+%E2%80%93+Celebrating+50+Years,"1638,bluebell,bluebell+railway,engine,horsted+keynes,kingscote,locomotive,preserved,railway,sheffied+park,southern,station,steam,train",,-0.001373,50.995445,12,http://www.flickr.com/photos/52957117@N04/5110105790/,http://farm2.staticflickr.com/1242/5110105790_3247e5394d.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1242,2,3247e5394d,a843190c25,jpg,0
7276,2299224293.jpg,a480b624f3f5388215c324e2b935dccb,24125582@N06,Jason+McHuff,56:36.0,1204275407,Palm+Zire+71,Parade+%2884%29,Photos+taken+of+the+2005+Grand+Floral+Parade+through+downtown+Portland%2C+Oregon,"2005,downtown,floral+parade,grand+floral+parade,oregon,palm,palm+zire+71,parade,pda+camera,portland,portland+oregon,rose+festival,zire+71",,-122.679637,45.521616,16,http://www.flickr.com/photos/24125582@N06/2299224293/,http://farm3.staticflickr.com/2419/2299224293_5ecfe29366.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2419,3,5ecfe29366,f4977b31ee,jpg,0
7282,3283035708.jpg,797ca88cacd7782858d91261eced8bca,8250978@N04,-AX-,49:55.0,1234738516,Canon+EOS+40D,Aylesbury+Estate,,"aylesbury+estate,england,housing+estate,london,uk,united+kingdom",,-0.088245,51.483813,16,http://www.flickr.com/photos/8250978@N04/3283035708/,http://farm4.staticflickr.com/3470/3283035708_ebac0fc8b8.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3470,4,ebac0fc8b8,8be21fe7a7,jpg,0
7289,5645366543.jpg,3630bd5fb81a6958c5469972238aa2ba,20813384@N05,Sarah.Ahearn,55:41.0,1303551915,NIKON+CORPORATION+NIKON+D5000,,,"argentina,el+calafate,glacier,patagonia",,-72.162666,-50.315325,12,http://www.flickr.com/photos/20813384@N05/5645366543/,http://farm6.staticflickr.com/5186/5645366543_7731bf3f47.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,5186,6,7731bf3f47,527df8cd26,jpg,0
